track,site_label,model,n,accuracy,mean_true_rank
DEV_FROZEN,24,MACRO_LTD,263,0.0,13.091254752851711
DEV_FROZEN,24,MACRO_LTD_FINAL,263,0.1520912547528517,5.927756653992396
DEV_FROZEN,24,LTD_HYBRID_FINAL,263,0.4296577946768061,4.47148288973384
DEV_FROZEN,25,MICRO_FINAL,312,0.4391025641025641,4.698717948717949
DEV_FROZEN,25,MACRO_XGB,312,0.22756410256410256,5.576923076923077
DEV_FROZEN,25,MACRO_LTD,312,0.0,34.12820512820513
DEV_FROZEN,25,MACRO_LTD_FINAL,312,0.060897435897435896,13.185897435897436
DEV_FROZEN,25,LTD_HYBRID_FINAL,312,0.41346153846153844,3.8301282051282053
DEV_FROZEN,27,MICRO_FINAL,310,0.2161290322580645,16.838709677419356
DEV_FROZEN,27,MACRO_XGB,310,0.012903225806451613,7.796774193548387
DEV_FROZEN,27,MACRO_LTD,310,0.0,19.270967741935483
DEV_FROZEN,27,MACRO_LTD_FINAL,310,0.0032258064516129032,8.82258064516129
DEV_FROZEN,27,LTD_HYBRID_FINAL,310,0.2129032258064516,8.212903225806452
DEV_FROZEN,28,MICRO_FINAL,286,0.4825174825174825,3.7552447552447554
DEV_FROZEN,28,MACRO_XGB,286,0.2727272727272727,4.7027972027972025
DEV_FROZEN,28,MACRO_LTD,286,0.5559440559440559,2.93006993006993
DEV_FROZEN,28,MACRO_LTD_FINAL,286,0.3321678321678322,2.395104895104895
DEV_FROZEN,28,LTD_HYBRID_FINAL,286,0.6013986013986014,1.6153846153846154
DEV_FROZEN,29,MICRO_FINAL,320,0.33125,18.634375
DEV_FROZEN,29,MACRO_XGB,320,0.04375,4.496875
DEV_FROZEN,29,MACRO_LTD,320,0.0,36.921875
DEV_FROZEN,29,MACRO_LTD_FINAL,320,0.003125,11.925
DEV_FROZEN,29,LTD_HYBRID_FINAL,320,0.253125,8.94375
DEV_FROZEN,31,MICRO_FINAL,289,0.8235294117647058,2.982698961937716
DEV_FROZEN,31,MACRO_XGB,289,0.1245674740484429,2.671280276816609
DEV_FROZEN,31,MACRO_LTD,289,0.05190311418685121,7.522491349480969
DEV_FROZEN,31,MACRO_LTD_FINAL,289,0.11418685121107267,3.480968858131488
DEV_FROZEN,31,LTD_HYBRID_FINAL,289,0.8339100346020761,1.439446366782007
DEV_FROZEN,34,MICRO_FINAL,251,0.4262948207171315,4.47410358565737
DEV_FROZEN,34,MACRO_XGB,251,0.8247011952191236,1.5418326693227091
DEV_FROZEN,34,MACRO_LTD,251,0.00796812749003984,12.637450199203187
DEV_FROZEN,34,MACRO_LTD_FINAL,251,0.5737051792828686,1.7649402390438247
DEV_FROZEN,34,LTD_HYBRID_FINAL,251,0.8366533864541833,1.3067729083665338
DEV_FROZEN,35,MICRO_FINAL,297,0.20875420875420875,8.333333333333334
DEV_FROZEN,35,MACRO_XGB,297,0.06060606060606061,11.084175084175085
DEV_FROZEN,35,MACRO_LTD,297,0.0,25.8989898989899
DEV_FROZEN,35,MACRO_LTD_FINAL,297,0.020202020202020204,14.545454545454545
DEV_FROZEN,35,LTD_HYBRID_FINAL,297,0.1919191919191919,8.905723905723907
DEV_FROZEN,36,MICRO_FINAL,305,0.05901639344262295,10.691803278688525
DEV_FROZEN,36,MACRO_XGB,305,0.5180327868852459,4.99016393442623
DEV_FROZEN,36,MACRO_LTD,305,0.009836065573770493,7.563934426229508
DEV_FROZEN,36,MACRO_LTD_FINAL,305,0.5114754098360655,3.216393442622951
DEV_FROZEN,36,LTD_HYBRID_FINAL,305,0.3475409836065574,3.236065573770492
DEV_FROZEN,37,MICRO_FINAL,316,0.31645569620253167,15.677215189873417
DEV_FROZEN,37,MACRO_XGB,316,0.12974683544303797,5.465189873417722
DEV_FROZEN,37,MACRO_LTD,316,0.060126582278481014,26.731012658227847
DEV_FROZEN,37,MACRO_LTD_FINAL,316,0.12974683544303797,7.958860759493671
DEV_FROZEN,37,LTD_HYBRID_FINAL,316,0.31962025316455694,7.082278481012659
DEV_FROZEN,39,MICRO_FINAL,284,0.1443661971830986,9.133802816901408
DEV_FROZEN,39,MACRO_XGB,284,0.24647887323943662,5.623239436619718
