track,variant,site_label,n,accuracy,top5_accuracy,mrr,mean_true_rank
DEV_FROZEN,MICRO_XGB_OUTER55,48,260,0.3576923076923077,0.7769230769230769,0.5212416605516154,3.6153846153846154
DEV_FROZEN,MICRO_XGB_OUTER55,50,290,0.14482758620689656,0.3793103448275862,0.2838708499908155,9.010344827586207
DEV_FROZEN,MICRO_XGB_OUTER55,51,299,0.30434782608695654,0.8361204013377926,0.5159172900855704,3.6421404682274248
DEV_FROZEN,MICRO_XGB_OUTER55,52,291,0.5360824742268041,0.8350515463917526,0.6648042024776717,3.343642611683849
DEV_FROZEN,MICRO_XGB_OUTER55,53,298,0.8489932885906041,0.9899328859060402,0.911774262277618,1.3288590604026846
DEV_FROZEN,MICRO_XGB_OUTER55,54,288,0.8263888888888888,0.9201388888888888,0.8725696660592495,2.1770833333333335
DEV_FROZEN,MICRO_XGB_OUTER55,55,281,0.36298932384341637,0.8861209964412812,0.596124990075168,2.7544483985765122
DEV_FROZEN,MICRO_XGB_OUTER55,57,240,0.25416666666666665,0.5458333333333333,0.39541675090423517,7.554166666666666
DEV_FROZEN,MICRO_XGB_OUTER55,6,325,0.49846153846153846,0.7107692307692308,0.6022557044243424,6.48
DEV_FROZEN,MICRO_XGB_OUTER55,60,293,0.2593856655290102,0.7406143344709898,0.4647747303890648,4.3583617747440275
DEV_FROZEN,MICRO_XGB_OUTER55,61,276,0.14855072463768115,0.6956521739130435,0.354697558954342,4.967391304347826
DEV_FROZEN,MICRO_XGB_OUTER55,63,274,0.35036496350364965,0.6970802919708029,0.4973665831137859,6.116788321167883
DEV_FROZEN,MICRO_XGB_OUTER55,68,289,0.8200692041522492,0.9446366782006921,0.8701465455638059,1.685121107266436
DEV_FROZEN,MICRO_XGB_OUTER55,7,338,0.0621301775147929,0.5769230769230769,0.26965391562503505,7.1982248520710055
DEV_FROZEN,MICRO_XGB_OUTER55,71,289,0.34256055363321797,0.71280276816609,0.5128415567969586,4.252595155709343
DEV_FROZEN,MICRO_XGB_OUTER55,72,297,0.4612794612794613,0.7272727272727273,0.5843000884832242,3.9225589225589226
DEV_FROZEN,MICRO_XGB_OUTER55,76,269,0.7397769516728625,0.9702602230483272,0.8345340625989996,1.828996282527881
DEV_FROZEN,MICRO_XGB_OUTER55,77,257,0.023346303501945526,0.10505836575875487,0.11558999060902707,16.09727626459144
DEV_FROZEN,MICRO_XGB_OUTER55,78,293,0.7372013651877133,0.9146757679180887,0.8059064560771046,2.1023890784982937
DEV_FROZEN,MICRO_XGB_OUTER55,80,287,0.8083623693379791,0.9895470383275261,0.8826447652231624,1.386759581881533
DEV_FROZEN,MICRO_XGB_OUTER55,81,238,0.6428571428571429,0.8445378151260504,0.7339259866626076,2.73109243697479
DEV_FROZEN,MICRO_XGB_OUTER55,86,292,0.9691780821917808,1.0,0.9817351598173515,1.047945205479452
DEV_FROZEN,MICRO_XGB_OUTER55,89,273,0.8608058608058609,0.9706959706959707,0.9146141919401992,1.4835164835164836
DEV_FROZEN,MICRO_XGB_OUTER55,9,337,0.01483679525222552,0.18694362017804153,0.12994034000273513,15.172106824925816
DEV_FROZEN,MICRO_XGB_OUTER55,90,178,0.03932584269662921,0.20786516853932585,0.1526346215857853,13.932584269662922
DEV_FROZEN,MICRO_XGB_OUTER55,92,286,0.35664335664335667,0.6363636363636364,0.4829902162217406,9.678321678321678
DEV_FROZEN,MICRO_XGB_OUTER55,96,290,0.5586206896551724,0.9172413793103448,0.7146694268093863,2.2724137931034485
DEV_FROZEN,MICRO_XGB_OUTER55,97,282,0.024822695035460994,1.0,0.4899527186761229,2.1099290780141846
DEV_FROZEN,MICRO_XGB_OUTER55,98,289,0.5986159169550173,0.9065743944636678,0.7331023005610834,2.449826989619377
DEV_FROZEN,MICRO_LTD_OUTER55,0,299,0.6521739130434783,0.8494983277591973,0.7405093918885628,3.4983277591973243
DEV_FROZEN,MICRO_LTD_OUTER55,10,329,0.3495440729483283,0.5775075987841946,0.4765989827803467,5.571428571428571
DEV_FROZEN,MICRO_LTD_OUTER55,102,282,0.09219858156028368,0.32269503546099293,0.2200129695960723,11.308510638297872
DEV_FROZEN,MICRO_LTD_OUTER55,104,264,0.3560606060606061,0.571969696969697,0.47871872493798256,6.382575757575758
DEV_FROZEN,MICRO_LTD_OUTER55,105,276,0.16304347826086957,0.44565217391304346,0.3073847974545714,11.278985507246377
DEV_FROZEN,MICRO_LTD_OUTER55,106,253,0.6600790513833992,0.9446640316205533,0.7724231302294543,1.9090909090909092
DEV_FROZEN,MICRO_LTD_OUTER55,107,236,0.19915254237288135,0.3813559322033898,0.2977432954009151,17.915254237288135
DEV_FROZEN,MICRO_LTD_OUTER55,108,288,0.6805555555555556,0.8576388888888888,0.7534033674658676,2.5625
DEV_FROZEN,MICRO_LTD_OUTER55,109,290,0.5655172413793104,0.8931034482758621,0.7060143175508287,2.4931034482758623
DEV_FROZEN,MICRO_LTD_OUTER55,11,303,0.6864686468646864,0.933993399339934,0.8115748329092334,2.0594059405940595
DEV_FROZEN,MICRO_LTD_OUTER55,110,293,0.7406143344709898,1.0,0.8162684869169512,1.6860068259385665
DEV_FROZEN,MICRO_LTD_OUTER55,113,289,0.44982698961937717,0.5743944636678201,0.520188571748821,9.653979238754324
DEV_FROZEN,MICRO_LTD_OUTER55,117,289,0.32525951557093424,1.0,0.5663206459054209,2.2525951557093427
DEV_FROZEN,MICRO_LTD_OUTER55,12,312,0.2403846153846154,0.4423076923076923,0.3541084614122961,12.224358974358974
DEV_FROZEN,MICRO_LTD_OUTER55,14,306,0.058823529411764705,0.10457516339869281,0.10700321277032426,30.369281045751634
DEV_FROZEN,MICRO_LTD_OUTER55,18,330,0.20303030303030303,0.5969696969696969,0.3800000341692838,6.606060606060606
DEV_FROZEN,MICRO_LTD_OUTER55,2,287,0.759581881533101,0.9895470383275261,0.8675128588020574,1.3449477351916377
DEV_FROZEN,MICRO_LTD_OUTER55,21,308,0.5,0.8961038961038961,0.6609276559214489,2.7305194805194803
DEV_FROZEN,MICRO_LTD_OUTER55,24,263,0.2813688212927757,0.4790874524714829,0.39827145270279607,7.608365019011407
DEV_FROZEN,MICRO_LTD_OUTER55,25,312,0.08012820512820513,0.22115384615384615,0.1655641290202221,19.807692307692307
DEV_FROZEN,MICRO_LTD_OUTER55,27,310,0.11290322580645161,0.3193548387096774,0.23077904047575012,14.141935483870968
DEV_FROZEN,MICRO_LTD_OUTER55,28,286,0.7832167832167832,0.965034965034965,0.8729507865871502,1.472027972027972
DEV_FROZEN,MICRO_LTD_OUTER55,29,320,0.0125,0.10625,0.09036505268926023,25.00625
DEV_FROZEN,MICRO_LTD_OUTER55,31,289,0.671280276816609,0.889273356401384,0.7678959640897356,2.3183391003460208
DEV_FROZEN,MICRO_LTD_OUTER55,34,251,0.4103585657370518,0.6254980079681275,0.5183502671674429,5.410358565737051
DEV_FROZEN,MICRO_LTD_OUTER55,35,297,0.12121212121212122,0.2222222222222222,0.20291353154542158,18.59259259259259
